"time [mins]","a [μm]","b [μm]","x0 [μm]","y0 [μm]","θ [radians]"
13.361344537815125,75.20813740183554,76.33396684946747,-4.163025954147542,0.27919970988478415,0.23345927061389804
13.61344537815126,75.04645815861447,76.1516645417828,-4.175101081069113,0.3981523088831866,0.4110735277933904
13.865546218487395,75.24222206570411,75.5589224675151,-4.224125843528326,0.3812387282165606,0.5201821823130068
14.117647058823529,74.61375577943582,76.15289420695375,-4.370086778766557,0.03961544439500464,1.1635498997295977
14.369747899159663,74.0747530231035,76.32535108910588,-3.955511970302764,-0.2313067910395872,1.2740742566370158
14.621848739495798,73.38903587810604,75.48842564411736,-4.415887858702074,-1.2966907826671423,0.9943058438673351
14.873949579831933,73.20164170144048,75.19395666113549,-6.032168194720652,-0.7584266415079568,0.5460120005140414
15.126050420168067,73.49934493595894,75.50926930196128,-6.263205110807224,-0.14876329831360144,0.3109653659129959
15.378151260504202,73.32769761696227,75.7440453749429,-6.578166229114713,-0.35061511947698126,0.38833585946183646
15.630252100840336,73.25237898346947,75.90028453906825,-5.587114595504941,-0.2556486236542396,0.32087385800569224
15.882352941176471,73.91888374607208,75.74465350613653,-5.54577875372292,0.0036405368282876388,0.20562930073548752
16.134453781512605,74.20563074998837,75.72623256248065,-4.68134246958408,0.407083269518748,0.40073995971536114
16.386554621848738,74.23831322596344,75.47967421524625,-4.926196049220177,0.42499371976482747,0.3958443212067443
16.638655462184875,74.02542710394412,74.77724735948861,-4.31488935982471,0.12185010791107223,0.8106433721567623
16.89075630252101,74.28417529135436,74.59344694979525,-4.351804129397107,0.5681091004130822,0.32377788793706397
17.142857142857146,73.86180642792719,74.97967868120278,-4.769664893260073,0.8140904385394694,0.32369445537403074
17.394957983193276,73.93726435128758,75.2830800570081,-5.913709776017364,0.9189300506693245,0.4078953356653496
17.64705882352941,73.34340281901449,75.2432374396141,-5.218462566457591,0.6621469375007769,0.15304550807639458
17.899159663865547,72.93197277767783,75.29357199176839,-5.022870685195401,0.4545525245071866,0.1753148589671295
18.15126050420168,73.25340564069654,75.38486206262634,-4.664052578605976,0.3629215405554969,0.19584625111073914
18.403361344537814,73.68140891767113,75.27283415254018,-5.003243105731172,0.2226873621144438,0.2577453214548534
18.65546218487395,73.48811502728273,75.26817665268642,-4.617520181396142,0.9248381363507637,0.3327627835599363
18.907563025210084,73.84517099566638,75.18439438094671,-4.811292756544502,1.4479165449633977,0.1440886790224604
19.159663865546218,73.60945411483699,75.17375751005189,-4.5656254578197775,1.3171656800098503,0.007300994685656944
19.411764705882355,74.14431343799937,74.95519774314907,-4.474963494964953,1.3895136110732231,0.06301469842993215
19.663865546218485,74.21516123179131,75.03954342774726,-4.128582326985585,1.2153307940265348,0.25967336972559985
19.915966386554622,74.06710021708044,75.04504247678379,-4.399757039277593,0.7362813385391792,0.12661137129730432
20.168067226890756,73.71005440472035,75.37322727944745,-4.922062184038406,1.1170663120390436,0.12506470653646826
20.42016806722689,73.7794297466392,75.38180440550985,-5.510051160450713,0.8800908795579161,0.14257312211638237
20.672268907563026,73.78503117229862,75.11979481323034,-4.541651536382353,0.8295585672439382,0.11528568793429035
20.92436974789916,74.42764459200576,74.91643295552714,-4.339253372324517,1.544995300056353,0.1700057770020496
21.176470588235293,73.86152712545197,74.71977386193662,-5.011652649352632,1.4870498401026626,0.21760575487873451
21.42857142857143,73.64838553807535,75.03604885929853,-5.27640924064738,1.171065861845188,0.030173550994167134
21.680672268907564,73.3453836107339,75.10044356226334,-5.685758900090368,1.0521610342331964,0.16062679501194954
21.932773109243694,72.89406740727993,75.53803199836442,-5.488087180493895,0.9603093515393611,0.056333187679660376
22.18487394957983,72.54513314306365,75.70700805279446,-6.457779803208728,0.8315789496566189,0.10988174109291252
22.436974789915965,72.01497351907753,75.46489466453862,-6.390945808191089,0.7052530397524821,0.08762746909435046
22.689075630252102,71.61489263179487,75.80296526725112,-6.4200220183772485,0.9300955221618555,0.13460569953209883
22.941176470588236,71.259349968919,76.35143291219553,-7.81573288432899,0.516497541335038,0.0710015237088943
23.19327731092437,70.42535872149354,76.38806448300527,-7.805034846961924,0.366674034464697,0.10882733348619611
23.445378151260506,69.551188551041,76.82214731118228,-7.651867852515403,0.6651694388305077,0.054974592890927154
23.69747899159664,69.32716945624412,76.99318938065431,-8.04137347131388,0.8204002236549329,0.06188429197925061
23.949579831932773,69.23811488541608,77.29960025034603,-8.116941320087188,1.2535903212582968,0.0663798141787909
24.201680672268907,69.02074323135997,77.26573569819763,-8.039138903792407,0.7336949836795937,0.07397037172676324
24.45378151260504,68.88679595898456,77.1118262463875,-7.854699897086633,0.4048687165695479,0.04836543206433755
24.705882352941174,69.84529578201433,77.05056179558306,-8.62121054807799,0.9800034435234757,0.04143662224139842
