"time [mins]","a [μm]","b [μm]","x0 [μm]","y0 [μm]","θ [radians]"
0.0,79.32974821640761,75.27735306235242,4.699357107861266,7.327000329814422,-1.320596818211752
0.25210084033613445,75.36394853688616,79.40646616589913,4.506604550325694,8.518474373747749,0.2420617307901629
0.5042016806722689,75.43483487349675,79.13709077620544,4.21269909264832,8.078207338418256,0.2450600410204292
0.7563025210084033,75.53365170671533,79.65159043340344,4.207323681882355,7.867668960230665,0.26077649503828354
1.0084033613445378,79.49122898636723,75.35921561069645,4.6824456332108815,8.890324335773245,-1.3371436881629029
1.2605042016806722,79.54228369764934,75.41106888726665,4.773208670541245,7.550725271846093,-1.3239158360801708
1.5126050420168067,75.59418350539144,79.70257973256201,4.70858881053432,8.395645964698224,0.23443112769001198
1.7647058823529411,79.58566189321085,75.50410251314989,4.82801466547387,7.7518079938889395,-1.3102960453904746
2.0168067226890756,75.61962115363592,79.59996807230699,4.446741079280312,7.227747793079369,0.2531264205402726
2.26890756302521,75.87780825850375,79.1820951552012,4.2956944222373,8.287179019222652,0.2580873375396532
2.5210084033613445,76.91691737653731,78.96216528645216,2.9805231271378463,6.2174311996440315,0.23191613775833042
2.773109243697479,78.61754673935523,79.355006941267,1.8054764069658744,7.347834548354868,0.8982075597491469
3.0252100840336134,77.35533103725737,78.56099830125785,2.2042524878004124,3.592435610821175,1.2079124466962692
3.2773109243697482,75.84428792135037,77.27235832251489,1.695637875629553,3.0152805440315493,-1.5215961425884474
3.5294117647058822,75.10135773968881,76.73176482100666,2.523764755316782,3.3891315048329362,-0.3122693791107909
3.7815126050420167,73.71197016261408,76.85368448223126,3.566878958748501,4.956062195557727,0.04671303214842979
4.033613445378151,76.75506029399645,72.66854441504363,3.542386279238745,7.629931451296735,-1.2995523987837112
4.2857142857142865,76.471282783372,71.54791654230354,4.002221171495735,5.547799506377928,-1.315763130526964
4.53781512605042,76.71382646595842,70.47814521343996,3.5492675787528833,5.914725793823013,-1.4110166123633183
4.7899159663865545,76.46997195507879,70.49167625046519,2.946561394558128,7.778620564328699,-1.39511125522997
5.042016806722689,76.09956304028603,71.28101235007736,2.7825278100346593,7.079134674255789,-1.3777355177812352
5.294117647058823,75.8939710104917,71.71048244400293,4.4457709919294786,8.141037309173276,-1.2867707727235487
5.546218487394958,76.01454412914907,73.31638793587,3.65773183066628,7.25074904974383,-1.1140230220125502
5.798319327731092,76.28457974779431,74.36675268902115,2.573363094664086,6.106028526216001,-0.8924335252155362
6.050420168067227,74.5538428010508,76.54498219696512,2.3613126049617255,5.350810009237317,0.5801145161623247
6.302521008403361,74.84358222578712,76.97643546384293,2.030468656301107,4.6907741547160215,0.4741441768140761
6.5546218487394965,75.55799350201923,77.38333999461477,2.1025650727458483,4.573542503353211,0.4889917725717897
6.80672268907563,77.71396829732352,76.07844970930486,1.7812404093203953,5.22498362294843,-1.1165306599303282
7.0588235294117645,76.63876685168528,78.05884196195298,1.6584843730905796,4.656263042799791,0.46432137056623246
7.310924369747899,77.09754319232525,78.24072446051653,1.4386631922369113,5.159053131656538,0.37343062310594033
7.563025210084033,77.55481234411194,78.39794201006444,0.6985606637096161,3.99709898873793,0.39954509856921594
7.815126050420168,77.6631374582231,78.88706468460842,0.5939418257949893,3.391840117273441,0.3630831193608013
8.067226890756302,78.33228946688118,78.92179506878026,-0.4466001384151811,3.629146691935708,0.190340168327113
8.319327731092438,78.46913278621685,79.15780967088841,-0.4593604671085591,3.169164691523582,0.05738967568588412
8.571428571428573,78.56240028126115,79.59071864435438,-1.4212086179777597,3.0809236065558663,0.0644110230988153
8.823529411764705,78.59714431924678,79.99371345602917,-1.3527426324298428,2.271292153778378,0.007428176289026375
9.07563025210084,78.65705538963917,80.04232144720142,-1.3699861335410777,2.3414474104719143,0.03250322274531362
9.327731092436975,78.51854316102238,80.00041650333186,-1.0851419418975312,2.7147570380873973,0.1282585421771109
9.579831932773109,78.4451949649341,80.2301850952118,-1.091368805106198,2.7084273063095003,-0.01243562372299084
9.831932773109243,78.12587161459369,80.39775169498077,-0.274648353484208,2.5564278037925536,-0.023574917063777373
10.084033613445378,77.88236459611866,79.94026177421848,0.14556638280360074,3.1339358939325526,0.06290977867200964
10.336134453781513,77.48585943943831,79.27246964649835,1.4596304584989375,2.842707290533606,0.019049453760277796
10.588235294117647,77.05956972847196,78.08271687643276,1.0733829698720923,2.9477281209204675,0.1260297124470408
10.840336134453782,77.40878730013515,77.49691449882872,0.5029703770121208,2.041749476504261,0.32496829645574626
11.092436974789916,76.44424070252967,78.88068853730678,0.3976074278345041,3.257183575210905,1.4792133627997086
11.344537815126051,76.05887958055641,80.89408343461618,-0.4657283011556221,3.9356797488905375,-1.5529461550825754
11.596638655462185,81.38128284922072,76.24897284805517,-1.1784392741656,3.780326907214027,0.09663336799912971
11.84873949579832,81.72284610416725,76.63717361876037,-1.765405856456624,3.563527045606609,0.09750021808695639
12.100840336134453,76.39942322985962,81.68421034783006,-1.5606893633805003,3.223107459205344,-1.5563410780964408
12.352941176470587,76.57852282523437,80.9261026845514,-1.061002355919447,4.496660097972929,1.525857459810478
12.605042016806722,79.60064261742038,77.48757849637136,-0.7131194009195561,4.345781262891691,-0.23884686287247994
12.857142857142858,78.64158473241008,77.12467147194097,-0.07429766784551414,4.485922578342784,-0.66027296599499
13.109243697478993,76.5075635162959,78.24975692707459,0.7596144007667675,3.564999067680286,0.6806772754454453
13.361344537815125,76.01828153069249,77.85737595168992,1.4022368653917787,2.480197706554679,0.5666004480436231
13.61344537815126,75.70006856679504,77.34211078427596,1.3900698343829196,2.396647528877829,0.46892577121513945
13.865546218487395,75.480970032673,77.29471254270186,1.612869100935918,2.144630644645572,0.4669301384819374
14.117647058823529,75.49481472741573,76.90967595797659,2.056901085518672,1.5548909717160022,0.8629042124601831
14.369747899159663,75.088542949208,77.18522083648286,2.723759942736983,1.5521084088496442,1.1951224992607652
14.621848739495798,77.24716578787414,74.66483856826301,1.4661075930509515,-0.07783700351923015,-0.30683604086800714
14.873949579831933,74.92933781059276,76.72189191235903,0.09234762803818672,1.127412531029009,0.8431728335967276
15.126050420168067,74.38741161843794,76.37111819492418,0.3869592670242269,1.273929906200247,0.4945241895820041
15.378151260504202,74.54573966873949,76.59097950454299,-0.17877044799627922,1.0385948538856726,0.31890207481513444
15.630252100840336,74.79480614154622,76.92365483457056,-0.12149246331436796,1.2167425052326744,0.4264817169946424
15.882352941176471,74.63310987351551,76.73459773839372,0.28231103519866213,1.7043405626617962,0.3142277359468665
16.134453781512605,74.98505256323486,77.19683692272127,0.7170294487393467,1.7925180814872077,0.4170260587198269
16.386554621848738,75.48253876857828,77.16240942011382,-0.1958303890617783,1.8988291466973883,0.4502023445811658
16.638655462184875,76.23799107053213,77.35219935223884,-0.16375434166479905,1.4472287973622702,0.8010458339338623
16.89075630252101,75.82346832138936,77.00043894946981,0.08529270864585943,1.981382649576454,1.0956547760100686
17.142857142857146,75.41134103742499,77.29826159365986,0.0038547066050426395,2.698008082562917,0.7375965706968303
17.394957983193276,75.05453440947073,77.1090254038856,-0.6517977768196419,2.717222776487707,0.5504597027577485
17.64705882352941,74.92538580360142,77.34528860648729,-0.27540363019399516,2.3219894563117114,0.4331969978346911
17.899159663865547,75.00598755715765,77.25863457689908,-0.7706574745818167,1.963614542435534,0.36553226167865055
18.15126050420168,75.22206568479601,77.43074510770491,-0.21670123890823037,1.7989726820689402,0.3263159616402768
18.403361344537814,75.19045737612072,76.92022210886286,-0.6364592804598005,1.461653452188686,0.5096201659822306
18.65546218487395,75.70678016745309,77.35676523801078,-0.3455837169932048,2.447033455613038,0.5348216758903346
18.907563025210084,75.4246852650626,77.30815074675866,-0.5262286276888551,3.029908324812125,0.449904583659766
19.159663865546218,75.3249204708257,77.3194736247252,-0.41025798720775514,2.9626420978475827,0.3722796115677772
19.411764705882355,75.41401982077434,76.98627034489576,0.05337006711006865,3.0195361687684343,0.48598593560185865
19.663865546218485,75.59040290453135,76.96734680252712,0.14739125739807812,2.8074939935359886,0.6405072710572612
19.915966386554622,74.86941021257559,76.60126950134492,0.4332889075161104,2.4816824042516745,0.5784855958813311
20.168067226890756,74.64834353264422,76.97966546621726,-0.054453089539854824,2.6210160898089754,0.43247599300914896
20.42016806722689,74.23363776540546,76.4214578640583,-0.2553243331523161,2.500595808874561,0.3542185072661429
20.672268907563026,74.42048690020437,76.24629508297342,0.5024481544489071,2.8150432835938304,0.563658415588492
20.92436974789916,74.32816234383804,76.20055073746036,1.2471220754741652,3.795117742442286,0.6358531665605295
21.176470588235293,74.11818819391311,76.04928303891634,0.2254275428987715,3.7796103721902212,0.5146800817556041
21.42857142857143,74.39484523719668,76.60801675607064,-0.2706950010557399,3.1929481902229955,0.48035187264165013
21.680672268907564,74.6914531018015,77.20937716045978,-0.9052309279230385,2.799940777651836,0.39007792549826176
21.932773109243694,74.6273339702831,77.72025041590732,-0.8388204538115553,2.6320471162839176,0.3036207736402251
22.18487394957983,74.58951133602503,77.82749033466396,-1.6926575547234086,2.7273645943559326,0.28815722496884816
22.436974789915965,74.57266511744014,78.49595602473117,-1.8633635586299047,2.5525157398403224,0.2488596637744741
22.689075630252102,73.98191319195129,78.75788690384991,-1.6307404508916887,2.416310633624225,0.1958453741261103
22.941176470588236,73.53302168073512,79.89674600965866,-2.3869929315065113,1.9375105674184911,0.13573254838534335
23.19327731092437,73.05463831022385,79.9758795237061,-2.275238619961622,1.1798480944446954,0.136589239224328
23.445378151260506,72.40099063987839,80.32924166635067,-2.3413498201605774,1.5223628041490544,0.1316307740833984
23.69747899159664,72.14455523338225,80.64588082385049,-2.523753456993169,1.7922342899490495,0.08770481730326897
23.949579831932773,71.66601134017233,80.6776515353002,-2.5237250979545585,1.9284450446029453,0.06856861356130839
24.201680672268907,71.61185135742267,80.81157192810103,-2.64851666614724,1.5279698725598978,0.05848787476711293
